DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TuvoTrabajo,Educacion,Sexo,Edad,TrabajaPerú,FACTOR07,Situación de Vulnerabilidad
Selva,120301,017235,060,11,1,Primaria Incompleta,Hombre,70,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,060,11,0,Sin Nivel,Mujer,76,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,060,11,0,Superior No Universitaria Completa,Mujer,31,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,101,11,0,Sin Nivel,Hombre,80,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,101,11,0,Sin Nivel,Mujer,73,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,101,11,1,Secundaria Completa,Hombre,50,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,101,11,0,Secundaria Incompleta,Mujer,52,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017235,101,11,1,Secundaria Completa,Mujer,32,0,199.004653930664,Vulnerable No Pobre
Selva,120301,017239,079,11,0,Sin Nivel,Mujer,88,0,165.732849121094,Pobre No Extremo
Selva,120301,017239,079,11,1,Superior No Universitaria Incompleta,Mujer,40,0,165.732849121094,Pobre No Extremo
Selva,120301,017239,079,11,1,Superior Universitaria Completa,Hombre,43,0,165.732849121094,Pobre No Extremo
Selva,120301,017239,118,11,1,Secundaria Incompleta,Hombre,29,0,165.732849121094,Vulnerable No Pobre
Selva,120301,017239,118,11,1,Superior No Universitaria Incompleta,Mujer,27,0,165.732849121094,Vulnerable No Pobre
Selva,120301,017303,034,11,1,Secundaria Completa,Hombre,70,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,034,11,0,Primaria Completa,Mujer,65,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,034,11,1,Superior Universitaria Incompleta,Hombre,41,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,035,11,1,Primaria Completa,Hombre,63,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,035,11,1,Primaria Incompleta,Mujer,56,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,035,11,0,Superior No Universitaria Incompleta,Hombre,18,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,036,11,1,Secundaria Incompleta,Hombre,70,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,036,11,1,Primaria Completa,Mujer,65,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,113,11,1,Primaria Completa,Hombre,61,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,113,11,1,Sin Nivel,Mujer,60,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,115,11,1,Primaria Incompleta,Mujer,69,0,222.752792358398,Vulnerable No Pobre
Selva,120301,017303,115,11,1,Secundaria Incompleta,Hombre,79,0,222.752792358398,Vulnerable No Pobre
Selva,120302,017221,034,11,1,Primaria Incompleta,Hombre,72,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,034,11,1,Primaria Incompleta,Mujer,75,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,066,11,1,Primaria Completa,Hombre,58,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,066,11,1,Primaria Incompleta,Mujer,55,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,066,11,1,Superior No Universitaria Completa,Hombre,25,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,099,11,1,Secundaria Incompleta,Hombre,29,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,099,11,0,Sin Nivel,Mujer,30,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,115,11,1,Superior No Universitaria Completa,Mujer,51,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017221,115,11,0,Secundaria Completa,Mujer,23,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017222,007,11,0,Secundaria Completa,Mujer,35,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017222,007,11,1,Secundaria Completa,Hombre,37,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017222,031,11,0,Secundaria Incompleta,Hombre,71,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017222,031,11,1,Superior No Universitaria Completa,Hombre,49,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017222,031,11,1,Secundaria Completa,Mujer,44,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017222,031,11,1,Secundaria Completa,Hombre,21,0,553.325256347656,Vulnerable No Pobre
Selva,120302,017236,009,11,1,Primaria Completa,Mujer,62,0,599.094299316406,Pobre No Extremo
Selva,120302,017236,017,11,1,Secundaria Incompleta,Mujer,35,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017237,044,11,1,Secundaria Completa,Hombre,35,0,520.944274902344,Pobre No Extremo
Selva,120302,017237,044,11,1,Secundaria Incompleta,Mujer,24,0,520.944274902344,Pobre No Extremo
Selva,120302,017237,112,11,1,Secundaria Completa,Hombre,54,0,520.944274902344,Vulnerable No Pobre
Selva,120302,017237,112,11,1,Secundaria Completa,Mujer,49,0,520.944274902344,Vulnerable No Pobre
Selva,120302,017237,112,11,1,Superior Universitaria Completa,Hombre,28,0,520.944274902344,Vulnerable No Pobre
Selva,120302,017242,004,11,1,Secundaria Completa,Mujer,58,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,004,11,0,Secundaria Completa,Hombre,59,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,020,11,1,Secundaria Completa,Hombre,49,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,020,11,1,Primaria Completa,Mujer,42,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,020,11,0,Secundaria Completa,Hombre,18,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,020,11,1,Secundaria Completa,Mujer,21,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,036,11,1,Sin Nivel,Hombre,70,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017242,036,11,1,Primaria Completa,Mujer,68,0,199.004653930664,Vulnerable No Pobre
Selva,120302,017244,012,11,1,Secundaria Completa,Mujer,42,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017244,056,22,1,Secundaria Completa,Hombre,36,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017244,056,22,1,Secundaria Completa,Mujer,33,0,599.094299316406,Vulnerable No Pobre
Selva,120302,017244,101,11,0,Sin Nivel,Mujer,79,0,599.094299316406,Pobre No Extremo
Selva,120302,017244,101,11,1,Primaria Incompleta,Hombre,88,0,599.094299316406,Pobre No Extremo
Selva,120302,017297,017,11,1,Secundaria Completa,Hombre,36,0,222.752792358398,Vulnerable No Pobre
Selva,120302,017297,017,11,1,Secundaria Completa,Mujer,36,0,222.752792358398,Vulnerable No Pobre
Selva,120302,017297,018,11,1,Sin Nivel,Mujer,61,0,222.752792358398,Vulnerable No Pobre
Selva,120302,017297,018,11,1,Sin Nivel,Hombre,75,0,222.752792358398,Vulnerable No Pobre
Selva,120302,017297,019,11,1,Sin Nivel,Mujer,49,0,222.752792358398,Pobre No Extremo
Selva,120302,017297,019,11,1,Primaria Completa,Mujer,19,0,222.752792358398,Pobre No Extremo
Selva,120302,017297,020,11,1,Secundaria Completa,Hombre,32,0,222.752792358398,Pobre Extremo
Selva,120302,017297,020,11,1,Secundaria Completa,Mujer,26,0,222.752792358398,Pobre Extremo
Selva,120302,017297,096,11,1,Primaria Completa,Hombre,31,0,222.752792358398,Pobre No Extremo
Selva,120302,017297,096,11,1,Secundaria Incompleta,Mujer,27,0,222.752792358398,Pobre No Extremo
Selva,120302,017297,098,11,1,Primaria Incompleta,Mujer,56,0,222.752792358398,Pobre Extremo
Selva,120302,017297,098,11,0,Primaria Incompleta,Hombre,20,0,222.752792358398,Pobre Extremo
Selva,120302,017306,063,11,0,Secundaria Incompleta,Hombre,56,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,063,11,0,Secundaria Incompleta,Mujer,56,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,063,11,1,Secundaria Completa,Hombre,24,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,063,11,1,Secundaria Completa,Hombre,33,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,169,11,1,Primaria Completa,Hombre,31,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,169,11,0,Secundaria Incompleta,Mujer,19,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,172,11,1,Secundaria Completa,Hombre,29,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017306,172,11,1,Secundaria Completa,Mujer,28,0,225.78596496582,Vulnerable No Pobre
Selva,120302,017311,007,11,1,Primaria Completa,Mujer,44,0,204.325286865234,Pobre No Extremo
Selva,120302,017311,007,11,1,Secundaria Incompleta,Hombre,19,0,204.325286865234,Pobre No Extremo
Selva,120302,017311,008,11,1,Secundaria Completa,Hombre,33,0,204.325286865234,Pobre No Extremo
Selva,120302,017311,008,11,1,Secundaria Completa,Mujer,32,0,204.325286865234,Pobre No Extremo
Selva,120302,017311,044,11,1,Primaria Completa,Hombre,55,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,044,11,0,Sin Nivel,Hombre,35,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,046,11,1,Secundaria Incompleta,Hombre,48,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,046,11,1,Primaria Completa,Mujer,33,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,047,11,1,Secundaria Completa,Mujer,53,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,047,11,1,Superior No Universitaria Completa,Hombre,56,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,048,11,1,Secundaria Incompleta,Hombre,39,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017311,048,11,1,Secundaria Completa,Mujer,33,0,204.325286865234,Vulnerable No Pobre
Selva,120302,017320,009,11,1,Secundaria Completa,Hombre,35,0,219.604568481445,Vulnerable No Pobre
Selva,120302,017320,009,11,1,Superior No Universitaria Incompleta,Mujer,37,0,219.604568481445,Vulnerable No Pobre
Selva,120302,017320,010,11,1,Primaria Incompleta,Hombre,46,0,219.604568481445,Pobre Extremo
Selva,120302,017320,010,11,1,Primaria Incompleta,Mujer,38,0,219.604568481445,Pobre Extremo
Selva,120302,017320,010,11,1,Superior No Universitaria Incompleta,Mujer,24,0,219.604568481445,Pobre Extremo
Selva,120302,017320,012,11,1,Primaria Incompleta,Hombre,48,0,219.604568481445,Pobre No Extremo
Selva,120302,017320,012,11,1,Secundaria Completa,Mujer,38,0,219.604568481445,Pobre No Extremo
Selva,120302,017320,068,11,1,Secundaria Incompleta,Mujer,36,0,219.604568481445,Pobre Extremo
Selva,120302,017320,068,11,1,Primaria Completa,Hombre,34,0,219.604568481445,Pobre Extremo
Selva,120302,017320,069,11,1,Secundaria Incompleta,Hombre,40,0,219.604568481445,Pobre Extremo
Selva,120302,017320,069,11,1,Primaria Completa,Mujer,24,0,219.604568481445,Pobre Extremo
Selva,120302,017320,070,11,1,Primaria Incompleta,Hombre,52,0,219.604568481445,Pobre No Extremo
Selva,120302,017320,070,11,1,Primaria Incompleta,Mujer,39,0,219.604568481445,Pobre No Extremo
Selva,120302,017320,071,11,1,Sin Nivel,Hombre,75,0,219.604568481445,Vulnerable No Pobre
Selva,120302,017320,072,11,1,Primaria Completa,Hombre,39,0,219.604568481445,Pobre Extremo
Selva,120302,017320,072,11,1,Secundaria Completa,Mujer,34,0,219.604568481445,Pobre Extremo
Selva,120303,017245,023,11,0,Primaria Completa,Mujer,21,0,575.205383300781,Pobre No Extremo
Selva,120303,017245,070,11,1,Primaria Incompleta,Hombre,69,0,575.205383300781,Vulnerable No Pobre
Selva,120303,017245,070,11,0,Sin Nivel,Mujer,66,0,575.205383300781,Vulnerable No Pobre
Selva,120303,017293,057,11,1,Secundaria Incompleta,Hombre,38,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,057,11,1,Primaria Incompleta,Mujer,34,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,058,11,1,Secundaria Completa,Hombre,31,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,058,11,1,Secundaria Incompleta,Mujer,25,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,059,11,1,Secundaria Completa,Hombre,46,0,222.752792358398,Pobre No Extremo
Selva,120303,017293,059,11,0,Primaria Completa,Mujer,44,0,222.752792358398,Pobre No Extremo
Selva,120303,017293,060,11,1,Sin Nivel,Mujer,67,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,121,11,1,Secundaria Incompleta,Hombre,35,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,121,11,1,Primaria Completa,Mujer,34,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,122,11,1,Secundaria Completa,Hombre,24,0,222.752792358398,Pobre No Extremo
Selva,120303,017293,122,11,1,Secundaria Completa,Mujer,24,0,222.752792358398,Pobre No Extremo
Selva,120303,017293,123,11,1,Primaria Completa,Mujer,59,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017293,124,11,1,Primaria Incompleta,Hombre,62,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017294,163,11,1,Primaria Incompleta,Hombre,71,0,225.78596496582,Vulnerable No Pobre
Selva,120303,017294,163,11,0,Primaria Incompleta,Mujer,68,0,225.78596496582,Vulnerable No Pobre
Selva,120303,017294,165,11,1,Secundaria Completa,Hombre,27,0,225.78596496582,Vulnerable No Pobre
Selva,120303,017294,165,11,0,Secundaria Incompleta,Mujer,24,0,225.78596496582,Vulnerable No Pobre
Selva,120303,017309,021,11,1,Secundaria Incompleta,Hombre,46,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,022,11,1,Primaria Incompleta,Hombre,51,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,022,11,1,Primaria Incompleta,Mujer,67,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,024,11,1,Primaria Completa,Mujer,60,0,222.752792358398,Pobre No Extremo
Selva,120303,017309,024,11,1,Secundaria Completa,Hombre,21,0,222.752792358398,Pobre No Extremo
Selva,120303,017309,076,11,1,Secundaria Incompleta,Mujer,38,0,222.752792358398,Pobre Extremo
Selva,120303,017309,076,11,0,Secundaria Completa,Hombre,20,0,222.752792358398,Pobre Extremo
Selva,120303,017309,077,11,1,Primaria Completa,Hombre,45,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,077,11,1,Primaria Incompleta,Mujer,43,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,078,11,1,Primaria Completa,Hombre,34,0,222.752792358398,Pobre No Extremo
Selva,120303,017309,078,11,1,Secundaria Incompleta,Mujer,28,0,222.752792358398,Pobre No Extremo
Selva,120303,017309,079,11,1,Secundaria Incompleta,Mujer,37,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,079,11,1,Secundaria Completa,Hombre,47,0,222.752792358398,Vulnerable No Pobre
Selva,120303,017309,080,11,1,Primaria Incompleta,Hombre,39,0,222.752792358398,Pobre Extremo
Selva,120303,017309,080,11,1,Sin Nivel,Mujer,38,0,222.752792358398,Pobre Extremo
Selva,120303,017315,066,11,1,Primaria Completa,Hombre,47,0,204.325286865234,Vulnerable No Pobre
Selva,120303,017315,066,11,1,Sin Nivel,Mujer,42,0,204.325286865234,Vulnerable No Pobre
Selva,120303,017315,066,11,1,Secundaria Incompleta,Hombre,22,0,204.325286865234,Vulnerable No Pobre
Selva,120303,017315,067,11,1,Secundaria Completa,Hombre,44,0,204.325286865234,Vulnerable No Pobre
Selva,120303,017315,067,11,1,Primaria Completa,Mujer,36,0,204.325286865234,Vulnerable No Pobre
Selva,120303,017315,139,11,1,Primaria Incompleta,Mujer,57,0,204.325286865234,Vulnerable No Pobre
Selva,120304,017300,003,11,1,Primaria Incompleta,Hombre,40,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,003,11,1,Sin Nivel,Mujer,39,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,003,11,1,Superior No Universitaria Incompleta,Hombre,21,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,012,11,1,Secundaria Incompleta,Hombre,38,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,012,11,1,Secundaria Completa,Mujer,31,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,038,11,1,Primaria Incompleta,Hombre,76,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,038,11,1,Primaria Completa,Mujer,59,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,047,11,1,Secundaria Completa,Hombre,29,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,047,11,1,Secundaria Completa,Mujer,33,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,056,11,1,Primaria Completa,Hombre,37,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,056,11,1,Secundaria Completa,Mujer,29,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,075,11,1,Secundaria Incompleta,Mujer,68,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,075,11,1,Secundaria Completa,Hombre,25,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,084,11,1,Primaria Completa,Hombre,71,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017300,084,11,1,Primaria Completa,Mujer,75,0,225.78596496582,Vulnerable No Pobre
Selva,120304,017322,003,11,1,Sin Nivel,Hombre,63,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,013,11,1,Primaria Completa,Hombre,51,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,013,11,1,Secundaria Completa,Hombre,19,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,015,11,1,Primaria Incompleta,Mujer,86,0,223.454696655273,Pobre No Extremo
Selva,120304,017322,016,11,1,Primaria Incompleta,Hombre,48,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,016,11,1,Secundaria Incompleta,Mujer,49,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,018,11,1,Secundaria Incompleta,Hombre,60,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,018,11,1,Primaria Completa,Mujer,57,0,223.454696655273,Vulnerable No Pobre
Selva,120304,017322,019,11,1,Sin Nivel,Mujer,75,0,223.454696655273,Pobre No Extremo
Selva,120305,017231,009,11,0,Sin Nivel,Mujer,65,0,520.944152832031,Vulnerable No Pobre
Selva,120305,017231,009,11,1,Primaria Incompleta,Mujer,46,0,520.944152832031,Vulnerable No Pobre
Selva,120305,017231,009,11,1,Primaria Completa,Hombre,32,0,520.944152832031,Vulnerable No Pobre
Selva,120305,017231,038,11,1,Primaria Incompleta,Mujer,41,0,520.944152832031,Pobre No Extremo
Selva,120305,017231,038,11,0,Primaria Completa,Hombre,43,0,520.944152832031,Pobre No Extremo
Selva,120305,017231,038,11,1,Superior Universitaria Incompleta,Hombre,25,0,520.944152832031,Pobre No Extremo
Selva,120305,017231,052,11,0,Primaria Incompleta,Mujer,83,0,520.944152832031,Vulnerable No Pobre
Selva,120305,017231,125,11,0,Sin Nivel,Hombre,97,0,520.944152832031,Pobre Extremo
Selva,120305,017231,125,11,0,Sin Nivel,Mujer,98,0,520.944152832031,Pobre Extremo
Selva,120305,017232,070,11,1,Secundaria Completa,Hombre,39,0,599.094299316406,Vulnerable No Pobre
Selva,120305,017232,070,11,1,Secundaria Completa,Mujer,40,0,599.094299316406,Vulnerable No Pobre
Selva,120305,017232,090,11,1,Secundaria Completa,Hombre,44,0,599.094299316406,Vulnerable No Pobre
Selva,120305,017232,090,11,1,Secundaria Completa,Mujer,39,0,599.094299316406,Vulnerable No Pobre
Selva,120305,017234,044,11,0,Secundaria Completa,Mujer,28,0,165.732849121094,Pobre No Extremo
Selva,120305,017234,109,11,1,Secundaria Incompleta,Mujer,54,0,165.732849121094,Vulnerable No Pobre
Selva,120305,017312,040,11,1,Secundaria Completa,Hombre,36,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,040,11,1,Primaria Completa,Mujer,32,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,256,11,0,Secundaria Completa,Hombre,46,0,204.325286865234,Pobre No Extremo
Selva,120305,017312,256,11,0,Secundaria Incompleta,Mujer,43,0,204.325286865234,Pobre No Extremo
Selva,120305,017312,257,11,1,Secundaria Incompleta,Hombre,59,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,257,11,0,Superior Universitaria Incompleta,Hombre,32,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,258,11,1,Primaria Completa,Mujer,49,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,258,11,1,Superior No Universitaria Incompleta,Hombre,29,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,268,11,1,Primaria Incompleta,Hombre,57,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,268,11,1,Primaria Completa,Mujer,54,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,268,11,0,Secundaria Completa,Mujer,36,0,204.325286865234,Vulnerable No Pobre
Selva,120305,017312,268,11,1,Secundaria Completa,Hombre,39,0,204.325286865234,Vulnerable No Pobre
